alert,baroaltitude,callsign,geoaltitude,heading,icao24,lastcontact,lastposupdate,lat,lon,onground,spi,squawk,time,velocity,vertrate,aircraft_model,wingspan_m,length_m,has_dimensions,is_grounded,is_stationary,is_likely_taxiing
False,,RYS3885,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820380,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1645.92,JUV3886,,181.70135460532615,a72715,1563820379.862,1563820379.626,33.451171875,-112.00847167968749,False,False,5351,1563820380,103.96351943789823,0.32512,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,ZET3889,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820380,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,XAL3892,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820390,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1645.92,PNK3894,,181.70981404414152,a72715,1563820389.724,1563820385.56,33.44750355865995,-112.0085860271843,False,False,5351,1563820390,103.44930335373184,0.32512,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,HXP3896,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820390,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,KLY3899,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820400,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1645.92,HXP3901,,181.70981404414152,a72715,1563820399.868,1563820392.5,33.440093994140625,-112.00880126953123,False,False,5351,1563820400,103.44930335373184,0.32512,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,ZET3903,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820400,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,VOR3904,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820410,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1645.92,LVR3905,,181.1400640337864,a72715,1563820410.0,1563820409.773,33.424163818359375,-112.00896606445312,False,False,5351,1563820410,103.42371735627042,0.0,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,QPX3907,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820410,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,LVR3908,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820420,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1645.92,JUV3911,,180.5729386976835,a72715,1563820419.866,1563820417.363,33.41606140136719,-112.00869140625,False,False,5351,1563820420,102.89394431139543,0.0,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,ZET3914,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820420,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,XAL3917,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820430,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,1592.5800000000002,ZET3919,,180.28647651027705,a72715,1563820429.957,1563820422.528,33.41230773925781,-112.00858154296876,False,False,5351,1563820430,102.89008610196191,0.0,C56X,17.16024,15.78864,True,False,False,False
False,342.90000000000003,MKN3920,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820430,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,LVR3921,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820440,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,342.90000000000003,PNK3922,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820440,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,XAL3923,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820450,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,342.90000000000003,RYS3925,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820450,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,MKN3927,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820460,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,426.72,JUV3930,434.34000000000003,269.29701957726445,a67f38,1563820459.885,1563820459.885,33.440800036414196,-111.9756270428093,False,False,6653,1563820460,83.86068395875942,-5.8521600000000005,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,XAL3931,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820460,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,419.1,PNK3934,365.76,268.61964592655556,a047db,1563820469.057,1563820466.63,33.43097751423464,-112.02439288703764,False,False,4117,1563820470,85.42249288412152,10.40384,E75L,30.998160000000002,32.308800000000005,True,False,False,False
False,,RYS3936,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820470,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,403.86,XAL3937,396.24,270.3580939593236,a67f38,1563820467.004,1563820464.953,33.440826416015625,-111.98029174804688,False,False,6653,1563820470,82.31264762180072,-4.22656,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,ZET3940,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820470,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,541.02,LVR3943,556.26,271.0741699983726,a047db,1563820478.925,1563820475.701,33.43107604980469,-112.03236694335936,False,False,4117,1563820480,82.32550746605712,13.980160000000001,E75L,30.998160000000002,32.308800000000005,True,False,False,False
False,,PNK3946,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820480,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,335.28000000000003,ZET3949,396.24,270.3580939593236,a67f38,1563820479.971,1563820464.953,33.440826416015625,-111.98029174804688,False,False,6653,1563820480,82.31264762180072,-4.22656,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,LVR3950,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820480,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,678.1800000000001,XAL3953,678.1800000000001,270.0,a047db,1563820489.919,1563820489.504,33.43121027542373,-112.04474001514669,False,False,4117,1563820490,83.339928,8.77824,E75L,30.998160000000002,32.308800000000005,True,False,False,False
False,,KLY3954,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820490,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,MKN3956,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820490,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,JUV3959,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820490,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,XAL3962,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820500,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,VOR3964,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820500,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,VOR3967,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820500,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,426.72,QPX3968,419.1,269.2838400545296,a1fd03,1563820509.925,1563820509.587,33.43102406647245,-112.02069340919962,False,False,0765,1563820510,82.31747029882627,10.72896,B737,35.78352,33.61944,True,False,False,False
False,,VOR3969,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820510,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,ZET3970,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820510,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,LVR3973,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820510,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,556.26,VOR3976,548.64,270.70298042273555,a1fd03,1563820519.906,1563820519.896,33.43098449707031,-112.02984008789062,False,False,0765,1563820520,83.86068395875942,15.93088,B737,35.78352,33.61944,True,False,False,False
False,,MKN3978,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820520,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,PNK3980,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820520,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,MKN3982,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820520,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,693.4200000000001,RYS3984,,271.0674996837402,a1fd03,1563820529.726,1563820529.726,33.43111717094809,-112.03857421875,False,False,0765,1563820530,82.83986162166424,12.029440000000001,B737,35.78352,33.61944,True,False,False,False
False,,QPX3986,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820530,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,JUV3987,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820530,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,TQN3990,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820530,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,784.86,MKN3992,800.1,270.9992436702573,a1fd03,1563820539.944,1563820539.807,33.43125682766154,-112.04804712412309,False,False,0765,1563820540,88.49782626721206,5.52704,B737,35.78352,33.61944,True,False,False,False
False,,KLY3994,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820540,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,TQN3996,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820540,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,TQN3999,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820540,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,RYS4002,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820550,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,VOR4004,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820550,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,342.90000000000003,VOR4007,388.62,270.3951370425075,a7ade8,1563820261.635,1563820242.261,33.440800036414196,-111.97988704759246,False,False,3625,1563820550,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,False,False,False
False,,JUV4009,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820560,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,HXP4011,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820560,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,,MKN4013,,270.3951370425075,a7ade8,1563820557.979,1563820242.261,33.440800036414196,-111.97988704759246,True,False,3625,1563820560,74.5961539237348,-4.55168,CRJ1,21.21408,26.76144,True,True,False,True
False,,KLY4016,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820570,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,MKN4019,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820570,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,,MKN4022,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820580,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,VOR4023,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820580,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,441.96000000000004,ZET4026,,269.6373733260375,a4eb9e,1563820588.794,1563820585.906,33.42888266353284,-111.97831757214604,False,False,2462,1563820590,81.28377997103874,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,VOR4028,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820590,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,ZET4031,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820590,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,1775.46,QPX4033,1866.9,1.7585285604391097,0d097d,1563820599.973,1563820599.973,33.41230773925781,-111.97457885742188,False,False,2171,1563820600,117.34849914606275,-2.60096,LJ75,15.51432,17.6784,True,False,False,False
False,419.1,LVR4036,,269.6230595204029,a4eb9e,1563820599.964,1563820599.963,33.42869645458157,-111.99003258529973,False,False,2462,1563820600,78.19718023168917,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,KLY4039,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820600,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,HXP4041,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820600,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,1744.98,JUV4044,1836.42,1.5343414997007685,0d097d,1563820609.975,1563820609.935,33.42279052734375,-111.97424926757813,False,False,2171,1563820610,115.27678783769451,-2.27584,LJ75,15.51432,17.6784,True,False,False,False
False,403.86,RYS4045,,270.7902365024292,a4eb9e,1563820606.809,1563820606.809,33.42901611328125,-111.99342041015623,False,False,2462,1563820610,74.60147544184997,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,RYS4047,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820610,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,510.54,VOR4048,487.68,269.6744593013407,a5e095,1563820609.975,1563820609.816,33.43093096199682,-112.02882104990434,False,False,1613,1563820610,90.54360547684122,15.93088,A320,35.814,37.58184,True,False,False,False
False,327.66,MKN4049,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820610,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,1722.1200000000001,KLY4050,1813.5600000000002,1.5551595050671607,0d097d,1563820619.968,1563820619.876,33.43363952636719,-111.97391967773436,False,False,2171,1563820620,113.73401669808497,-2.60096,LJ75,15.51432,17.6784,True,False,False,False
False,381.0,KLY4051,,270.40066325579215,a4eb9e,1563820612.569,1563820612.569,33.42887878417969,-111.99710083007812,False,False,2462,1563820620,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,XAL4053,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820620,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,678.1800000000001,MKN4056,662.94,271.96365753405195,a5e095,1563820619.964,1563820619.628,33.43107604980469,-112.03786010742186,False,False,1613,1563820620,90.0805986988258,15.93088,A320,35.814,37.58184,True,False,False,False
False,327.66,HXP4057,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820620,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,1691.64,QPX4060,1775.46,1.839140823408378,0d097d,1563820629.922,1563820629.711,33.44352722167969,-111.97359008789061,False,False,2171,1563820630,112.206593058906,-2.60096,LJ75,15.51432,17.6784,True,False,False,False
False,5951.22,LVR4062,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820630,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,RYS4063,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820630,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,754.38,JUV4064,762.0,272.5590023176994,a5e095,1563820629.865,1563820629.865,33.43144303661282,-112.0484394929847,False,False,1613,1563820630,92.17739776328729,3.90144,A320,35.814,37.58184,True,False,False,False
False,327.66,HXP4067,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820630,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,1668.78,VOR4070,1752.6,1.5911402711945875,0d097d,1563820639.989,1563820639.555,33.45295715332031,-111.97320556640625,False,False,2171,1563820640,111.16276606678205,-2.60096,LJ75,15.51432,17.6784,True,False,False,False
False,5951.22,RYS4071,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820640,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,,MKN4074,,269.59933674420785,a5d5ae,1563820341.687,1563820044.807,33.440826416015625,-111.99424438476562,True,False,2343,1563820640,73.56729073325454,-2.60096,B737,35.78352,33.61944,True,True,False,True
False,327.66,RYS4075,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820640,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,5951.22,HXP4078,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820650,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,VOR4081,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820650,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,5951.22,RYS4082,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820660,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,KLY4083,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820660,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,457.20000000000005,VOR4086,434.34000000000003,270.0,a373da,1563820669.893,1563820669.407,33.4310302734375,-112.02462158203124,False,False,4166,1563820670,87.969924,16.90624,A320,35.814,37.58184,True,False,False,False
False,5951.22,TQN4088,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820670,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,QPX4091,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820670,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,617.22,PNK4094,579.12,271.37209164946063,a373da,1563820679.976,1563820678.944,33.43107061871027,-112.03341737085458,False,False,4166,1563820680,85.93678849037867,17.55648,A320,35.814,37.58184,True,False,False,False
False,403.86,RYS4096,403.86,270.0,a475a3,1563820679.979,1563820679.974,33.440753484176376,-111.97725257095024,False,False,2255,1563820680,79.224376,-3.90144,UNKNOWN_MODEL,,,False,False,False,False
False,5951.22,KLY4099,,270.40066325579215,a4eb9e,1563820621.752,1563820612.569,33.42887878417969,-111.99710083007812,False,True,2462,1563820680,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,LVR4100,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820680,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,769.62,QPX4103,784.86,272.3718421897892,a373da,1563820689.989,1563820689.989,33.43135070800781,-112.04390258789061,False,False,4166,1563820690,87.01558319968302,8.77824,A320,35.814,37.58184,True,False,False,False
False,381.0,RYS4105,388.62,270.37943670141897,a475a3,1563820685.492,1563820685.492,33.440800036414196,-111.98179283920598,False,False,2255,1563820690,77.6827474382766,-3.90144,UNKNOWN_MODEL,,,False,False,False,False
True,,RYS4106,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820690,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,XAL4108,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820690,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,327.66,VOR4109,327.66,270.3769404795971,a475a3,1563820699.831,1563820685.492,33.440800036414196,-111.98179283920598,False,False,2255,1563820700,78.19718023168917,-2.9260800000000002,UNKNOWN_MODEL,,,False,False,False,False
True,,LVR4112,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820700,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,LVR4115,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820700,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,VOR4116,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820710,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,RYS4117,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820710,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,PNK4119,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820710,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,QPX4120,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820720,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,RYS4123,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820720,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,MKN4124,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820720,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,KLY4127,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820730,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,ZET4130,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820730,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,VOR4132,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820730,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,XAL4133,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820740,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,QPX4135,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820740,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,PNK4137,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820740,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,KLY4138,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820750,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,LVR4140,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820750,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,XAL4141,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820750,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,XAL4143,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820760,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,XAL4144,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820760,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
False,327.66,KLY4146,320.04,270.0,a67f38,1563820487.069,1563820480.77,33.440826416015625,-111.99413452148438,False,False,6653,1563820760,80.767708,-0.32512,B738,35.78352,39.4716,True,False,False,False
False,320.04,KLY4149,327.66,270.3769404795971,a475a3,1563820701.408,1563820700.139,33.440826416015625,-111.994189453125,False,False,2255,1563820770,78.19718023168917,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
True,,KLY4151,,270.40066325579215,a4eb9e,1563820688.399,1563820612.569,33.42887878417969,-111.99710083007812,True,False,2462,1563820770,73.56729073325454,-3.5763200000000004,UNKNOWN_MODEL,,,False,True,False,True
