station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PHX,2025-11-20 06:51,-112.0116,33.4343,337.00,56.00,50.00,80.23,0.00,0.00,0.00,29.92,1012.30,10.00,M,FEW,SCT,BKN,BKN,6000.00,10000.00,12000.00,22000.00,M,M,M,M,M,M,M,56.00,KPHX 200651Z 00000KT 10SM FEW060 SCT100 BKN120 BKN220 13/10 A2992 RMK AO2 SLP123 T01330100 401890128 $,M
PHX,2025-11-20 07:51,-112.0116,33.4343,337.00,57.00,47.00,69.16,60.00,5.00,0.00,29.91,1011.90,10.00,M,FEW,BKN,BKN,OVC,6000.00,8000.00,12000.00,22000.00,M,M,M,M,M,M,M,57.00,KPHX 200751Z 06005KT 10SM FEW060 BKN080 BKN120 OVC220 14/08 A2991 RMK AO2 SLP119 T01390083 $,M
PHX,2025-11-20 08:51,-112.0116,33.4343,337.00,56.00,51.00,83.27,350.00,5.00,0.01,29.90,1011.70,10.00,M,BKN,BKN,BKN,OVC,6500.00,8000.00,12000.00,22000.00,-RA,M,M,M,M,M,M,56.00,KPHX 200851Z 35005KT 10SM -RA BKN065 BKN080 BKN120 OVC220 13/11 A2990 RMK AO2 RAB0759E23B39 SLP117 P0001 60001 T01330106 56012 $,M
PHX,2025-11-20 09:51,-112.0116,33.4343,337.00,54.00,51.00,89.55,360.00,3.00,0.02,29.90,1011.80,9.00,M,FEW,BKN,OVC,M,3000.00,6500.00,12000.00,M,-RA,M,M,M,M,M,M,54.00,KPHX 200951Z 36003KT 9SM -RA FEW030 BKN065 OVC120 12/11 A2990 RMK AO2 SLP118 P0002 T01220106 $,M
PHX,2025-11-20 10:51,-112.0116,33.4343,337.00,55.00,51.00,86.35,0.00,0.00,0.02,29.90,1011.80,10.00,M,FEW,BKN,OVC,M,1700.00,6000.00,10000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201051Z 00000KT 10SM FEW017 BKN060 OVC100 13/11 A2990 RMK AO2 RAE31 SLP118 P0002 T01280106 $,M
PHX,2025-11-20 11:51,-112.0116,33.4343,337.00,55.00,51.00,86.35,320.00,6.00,0.02,29.90,1011.70,10.00,M,FEW,BKN,OVC,M,1700.00,6000.00,10000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201151Z 32006KT 10SM FEW017 BKN060 OVC100 13/11 A2990 RMK AO2 RAB07E42 SLP117 P0002 60007 70016 T01280106 10139 20122 58001 $,M
PHX,2025-11-20 11:58,-112.0116,33.4343,337.00,55.00,51.00,86.35,310.00,5.00,0.00,29.90,M,10.00,M,FEW,BKN,OVC,M,1200.00,2100.00,10000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201158Z 31005KT 10SM FEW012 BKN021 OVC100 13/11 A2990 RMK AO2 T01280106 $,M
PHX,2025-11-20 12:47,-112.0116,33.4343,337.00,55.40,51.80,87.65,250.00,5.00,0.00,29.91,M,10.00,M,FEW,BKN,OVC,M,500.00,1700.00,10000.00,M,M,M,M,M,M,M,M,55.40,KPHX 201247Z 25005KT 10SM FEW005 BKN017 OVC100 13/11 A2991 RMK AO2 $,M
PHX,2025-11-20 12:51,-112.0116,33.4343,337.00,55.00,52.00,89.60,230.00,5.00,0.00,29.91,1012.40,10.00,M,FEW,BKN,OVC,M,500.00,1700.00,10000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201251Z 23005KT 10SM FEW005 BKN017 OVC100 13/11 A2991 RMK AO2 SLP124 T01280111 $,M
PHX,2025-11-20 13:37,-112.0116,33.4343,337.00,55.00,52.00,89.60,0.00,0.00,T,29.92,M,10.00,M,FEW,SCT,OVC,M,2200.00,4300.00,6000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201337Z 00000KT 10SM FEW022 SCT043 OVC060 13/11 A2992 RMK AO2 RAB03E33 P0000 T01280111 $,M
PHX,2025-11-20 13:51,-112.0116,33.4343,337.00,55.00,51.00,86.35,0.00,0.00,0.01,29.93,1012.80,10.00,M,FEW,SCT,OVC,M,900.00,4300.00,6000.00,M,-RA,M,M,M,M,M,M,55.00,KPHX 201351Z 00000KT 10SM -RA FEW009 SCT043 OVC060 13/11 A2993 RMK AO2 RAB03E33B47 SLP128 P0001 T01280106 $,M
PHX,2025-11-20 14:51,-112.0116,33.4343,337.00,55.00,51.00,86.35,350.00,4.00,T,29.95,1013.60,10.00,M,SCT,SCT,OVC,M,1300.00,4600.00,6000.00,M,M,M,M,M,M,M,M,55.00,KPHX 201451Z 35004KT 10SM SCT013 SCT046 OVC060 13/11 A2995 RMK AO2 RAE11 SLP136 P0000 60001 T01280106 53012 $,M
PHX,2025-11-20 15:27,-112.0116,33.4343,337.00,55.00,52.00,89.60,0.00,0.00,T,29.96,M,10.00,M,BKN,OVC,M,M,1500.00,8000.00,M,M,M,M,M,M,M,M,M,55.00,KPHX 201527Z 00000KT 10SM BKN015 OVC080 13/11 A2996 RMK AO2 RAB03E13 P0000 T01280111 $,M
PHX,2025-11-20 15:35,-112.0116,33.4343,337.00,55.00,52.00,89.60,180.00,4.00,T,29.97,M,10.00,M,BKN,OVC,M,M,1300.00,2100.00,M,M,M,M,M,M,M,M,M,55.00,KPHX 201535Z 18004KT 10SM BKN013 OVC021 13/11 A2997 RMK AO2 RAB03E13 P0000 T01280111 $,M
PHX,2025-11-20 15:51,-112.0116,33.4343,337.00,56.00,52.00,86.40,220.00,4.00,T,29.97,1014.30,10.00,M,BKN,BKN,BKN,BKN,1300.00,2100.00,4500.00,15000.00,-RA,M,M,M,M,M,M,56.00,KPHX 201551Z 22004KT 10SM -RA BKN013 BKN021 BKN045 BKN150 13/11 A2997 RMK AO2 RAB03E13B51 SLP143 P0000 T01330111 $,M
PHX,2025-11-20 16:12,-112.0116,33.4343,337.00,56.00,51.00,83.27,0.00,0.00,T,29.98,M,10.00,M,FEW,BKN,OVC,M,1100.00,1900.00,5500.00,M,M,M,M,M,M,M,M,56.00,KPHX 201612Z 00000KT 10SM FEW011 BKN019 OVC055 13/11 A2998 RMK AO2 RAE00 P0000 T01330106 $,M
PHX,2025-11-20 16:51,-112.0116,33.4343,337.00,57.00,51.00,80.31,230.00,4.00,T,29.99,1014.70,10.00,M,FEW,SCT,BKN,M,1400.00,1900.00,8500.00,M,M,M,M,M,M,M,M,57.00,KPHX 201651Z 23004KT 10SM FEW014 SCT019 BKN085 14/11 A2999 RMK AO2 RAE00 SLP147 P0000 T01390106 $,M
PHX,2025-11-20 17:51,-112.0116,33.4343,337.00,59.00,51.00,74.75,220.00,5.00,0.00,30.00,1015.00,10.00,M,SCT,BKN,BKN,BKN,3000.00,3800.00,5500.00,13000.00,M,M,M,M,M,M,M,59.00,KPHX 201751Z 22005KT 10SM SCT030 BKN038 BKN055 BKN130 15/11 A3000 RMK AO2 SLP150 60001 T01500106 10150 20122 51015 $,M
PHX,2025-11-20 18:02,-112.0116,33.4343,337.00,60.00,51.00,72.13,240.00,7.00,0.00,30.00,M,10.00,M,BKN,BKN,OVC,M,2600.00,3500.00,5000.00,M,M,M,M,M,M,M,M,60.00,KPHX 201802Z 24007KT 10SM BKN026 BKN035 OVC050 16/11 A3000 RMK AO2 T01560106 $,M
PHX,2025-11-20 18:26,-112.0116,33.4343,337.00,60.00,48.00,64.50,260.00,6.00,0.00,29.99,M,10.00,M,FEW,BKN,BKN,BKN,2600.00,3500.00,4700.00,13000.00,M,M,M,M,M,M,M,60.00,KPHX 201826Z 26006KT 10SM FEW026 BKN035 BKN047 BKN130 16/09 A2999 RMK AO2 T01560089 $,M
PHX,2025-11-20 18:51,-112.0116,33.4343,337.00,62.00,49.00,62.38,270.00,5.00,0.00,29.98,1014.50,10.00,M,SCT,SCT,BKN,BKN,2400.00,4700.00,9000.00,13000.00,M,M,M,M,M,M,M,62.00,KPHX 201851Z COR 27005KT 10SM SCT024 SCT047 BKN090 BKN130 17/09 A2998 RMK AO2 SLP145 SHRA DSNT NE-SE T01670094 $,M
PHX,2025-11-20 19:12,-112.0116,33.4343,337.00,63.00,50.00,62.51,220.00,8.00,0.00,29.98,M,10.00,M,BKN,BKN,BKN,M,2800.00,4700.00,13000.00,M,M,M,M,M,M,M,M,63.00,KPHX 201912Z 22008KT 10SM BKN028 BKN047 BKN130 17/10 A2998 RMK AO2 SHRA DSNT NE-SE T01720100 $,M
PHX,2025-11-20 19:51,-112.0116,33.4343,337.00,63.00,49.00,60.22,240.00,5.00,0.00,29.96,1013.70,10.00,M,SCT,BKN,M,M,2600.00,5500.00,M,M,M,M,M,M,M,M,M,63.00,KPHX 201951Z 24005KT 10SM SCT026 BKN055 17/09 A2996 RMK AO2 SLP137 SHRA DSNT NE-E T01720094 $,M
PHX,2025-11-20 20:51,-112.0116,33.4343,337.00,65.00,46.00,50.16,240.00,7.00,0.00,29.95,1013.40,10.00,M,FEW,BKN,M,M,2600.00,5500.00,M,M,M,M,M,M,M,M,M,65.00,KPHX 202051Z 24007KT 10SM FEW026 BKN055 18/08 A2995 RMK AO2 SLP134 T01830078 56014 $,M
PHX,2025-11-20 21:51,-112.0116,33.4343,337.00,64.00,45.00,50.01,280.00,8.00,0.00,29.96,1013.50,10.00,M,SCT,BKN,M,M,3900.00,5500.00,M,M,M,M,M,M,M,M,M,64.00,KPHX 202151Z 28008KT 10SM SCT039 BKN055 18/07 A2996 RMK AO2 SLP135 T01780072 $,M
PHX,2025-11-20 22:51,-112.0116,33.4343,337.00,65.00,43.00,44.74,250.00,5.00,0.00,29.95,1013.40,10.00,M,FEW,SCT,SCT,M,3700.00,5500.00,9000.00,M,M,M,M,M,M,M,M,65.00,KPHX 202251Z 25005KT 10SM FEW037 SCT055 SCT090 18/06 A2995 RMK AO2 SLP134 T01830061 $,M
PHX,2025-11-20 23:51,-112.0116,33.4343,337.00,64.00,42.00,44.58,250.00,4.00,0.00,29.96,1013.80,10.00,M,SCT,SCT,M,M,5500.00,9000.00,M,M,M,M,M,M,M,M,M,64.00,KPHX 202351Z 25004KT 10SM SCT055 SCT090 18/06 A2996 RMK AO2 SLP138 T01780056 10189 20150 53002 $,M
PHX,2025-11-21 00:51,-112.0116,33.4343,337.00,62.00,43.00,49.70,250.00,4.00,0.00,29.98,1014.30,10.00,M,FEW,SCT,SCT,M,5500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,62.00,KPHX 210051Z 25004KT 10SM FEW055 SCT090 SCT250 17/06 A2998 RMK AO2 SLP143 T01670061 $,M
PHX,2025-11-21 01:51,-112.0116,33.4343,337.00,61.00,44.00,53.50,0.00,0.00,0.00,29.99,1014.90,10.00,M,FEW,FEW,M,M,6000.00,10000.00,M,M,M,M,M,M,M,M,M,61.00,KPHX 210151Z 00000KT 10SM FEW060 FEW100 16/07 A2999 RMK AO2 SLP149 T01610067 $,M
PHX,2025-11-21 02:51,-112.0116,33.4343,337.00,59.00,49.00,69.39,70.00,6.00,0.00,30.00,1015.20,10.00,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,59.00,KPHX 210251Z 07006KT 10SM BKN220 15/09 A3000 RMK AO2 SLP152 T01500094 51013 $,M
PHX,2025-11-21 03:51,-112.0116,33.4343,337.00,58.00,49.00,71.92,120.00,5.00,0.00,30.01,1015.40,10.00,M,FEW,BKN,M,M,20000.00,23000.00,M,M,M,M,M,M,M,M,M,58.00,KPHX 210351Z 12005KT 10SM FEW200 BKN230 14/09 A3001 RMK AO2 SLP154 T01440094 $,M
PHX,2025-11-21 04:51,-112.0116,33.4343,337.00,56.00,50.00,80.23,90.00,6.00,0.00,30.00,1015.40,10.00,M,SCT,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,56.00,KPHX 210451Z 09006KT 10SM SCT230 13/10 A3000 RMK AO2 SLP154 T01330100 $,M
PHX,2025-11-21 05:51,-112.0116,33.4343,337.00,56.00,49.00,77.30,120.00,5.00,0.00,30.01,1015.40,10.00,M,FEW,FEW,M,M,12000.00,23000.00,M,M,M,M,M,M,M,M,M,56.00,KPHX 210551Z 12005KT 10SM FEW120 FEW230 13/09 A3001 RMK AO2 SLP154 T01330094 10178 20133 51002 $,M
PHX,2025-11-21 06:51,-112.0116,33.4343,337.00,55.00,48.00,77.21,120.00,4.00,0.00,30.00,1015.10,10.00,M,FEW,BKN,M,M,12000.00,24000.00,M,M,M,M,M,M,M,M,M,55.00,KPHX 210651Z 12004KT 10SM FEW120 BKN240 13/09 A3000 RMK AO2 SLP151 T01280089 401890122 $,M
PHX,2025-11-21 07:51,-112.0116,33.4343,337.00,54.00,48.00,80.08,90.00,6.00,0.00,29.99,1014.90,10.00,M,FEW,BKN,M,M,12000.00,24000.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 210751Z 09006KT 10SM FEW120 BKN240 12/09 A2999 RMK AO2 SLP149 T01220089 $,M
PHX,2025-11-21 08:51,-112.0116,33.4343,337.00,54.00,47.00,77.12,150.00,4.00,0.00,30.00,1015.10,10.00,M,FEW,FEW,FEW,M,12000.00,14000.00,24000.00,M,M,M,M,M,M,M,M,54.00,KPHX 210851Z 15004KT 10SM FEW120 FEW140 FEW240 12/08 A3000 RMK AO2 SLP151 T01220083 55003 $,M
PHX,2025-11-21 09:51,-112.0116,33.4343,337.00,54.00,47.00,77.12,140.00,5.00,0.00,30.00,1015.20,10.00,M,SCT,OVC,M,M,11000.00,21000.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 210951Z 14005KT 10SM SCT110 OVC210 12/08 A3000 RMK AO2 SLP152 T01220083 $,M
PHX,2025-11-21 10:51,-112.0116,33.4343,337.00,54.00,47.00,77.12,130.00,5.00,0.00,30.00,1015.20,10.00,M,BKN,OVC,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 211051Z 13005KT 10SM BKN120 OVC200 12/08 A3000 RMK AO2 SLP152 T01220083 $,M
PHX,2025-11-21 11:51,-112.0116,33.4343,337.00,54.00,46.00,74.26,140.00,7.00,0.00,30.00,1015.30,10.00,M,BKN,OVC,M,M,12000.00,17000.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 211151Z 14007KT 10SM BKN120 OVC170 12/08 A3000 RMK AO2 SLP153 70001 T01220078 10133 20117 51002 $,M
PHX,2025-11-21 12:51,-112.0116,33.4343,337.00,54.00,46.00,74.26,150.00,6.00,0.00,30.01,1015.40,10.00,M,SCT,OVC,M,M,12000.00,16000.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 211251Z 15006KT 10SM SCT120 OVC160 12/08 A3001 RMK AO2 SLP154 T01220078 $,M
PHX,2025-11-21 13:51,-112.0116,33.4343,337.00,54.00,46.00,74.26,130.00,4.00,0.00,30.01,1015.40,10.00,M,SCT,BKN,BKN,M,12000.00,16000.00,21000.00,M,M,M,M,M,M,M,M,54.00,KPHX 211351Z 13004KT 10SM SCT120 BKN160 BKN210 12/08 A3001 RMK AO2 SLP154 T01220078 $,M
PHX,2025-11-21 14:51,-112.0116,33.4343,337.00,55.00,46.00,71.60,110.00,5.00,0.00,30.01,1015.60,10.00,M,BKN,BKN,BKN,M,11000.00,17000.00,21000.00,M,M,M,M,M,M,M,M,55.00,KPHX 211451Z 11005KT 10SM BKN110 BKN170 BKN210 13/08 A3001 RMK AO2 SLP156 T01280078 53002 $,M
PHX,2025-11-21 15:51,-112.0116,33.4343,337.00,57.00,45.00,64.12,110.00,7.00,0.00,30.02,1016.00,10.00,M,SCT,BKN,BKN,M,11000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,57.00,KPHX 211551Z 11007KT 10SM SCT110 BKN150 BKN200 14/07 A3002 RMK AO2 SLP160 VIGRA DSNT NE AND SW-W T01390072 $,M
PHX,2025-11-21 16:51,-112.0116,33.4343,337.00,58.00,45.00,61.85,100.00,5.00,0.00,30.03,1016.20,10.00,M,BKN,BKN,OVC,M,11000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,58.00,KPHX 211651Z 10005KT 10SM BKN110 BKN150 OVC200 14/07 A3003 RMK AO2 SLP162 VIGRA DSNT NE T01440072 $,M
PHX,2025-11-21 17:51,-112.0116,33.4343,337.00,61.00,44.00,53.50,100.00,6.00,0.00,30.04,1016.50,10.00,M,FEW,OVC,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,61.00,KPHX 211751Z 10006KT 10SM FEW110 OVC250 16/07 A3004 RMK AO2 SLP165 T01610067 10161 20122 51009 $,M
PHX,2025-11-21 18:51,-112.0116,33.4343,337.00,63.00,41.00,44.42,80.00,6.00,0.00,30.02,1015.80,10.00,M,FEW,SCT,BKN,M,12000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,63.00,KPHX 211851Z 08006KT 10SM FEW120 SCT150 BKN250 17/05 A3002 RMK AO2 SLP158 T01720050 $,M
PHX,2025-11-21 19:51,-112.0116,33.4343,337.00,63.00,41.00,44.42,100.00,9.00,0.00,29.99,1014.70,10.00,M,FEW,SCT,BKN,M,12000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,63.00,KPHX 211951Z 10009KT 10SM FEW120 SCT150 BKN250 17/05 A2999 RMK AO2 SLP147 VIRGA SE T01720050 $,M
PHX,2025-11-21 20:51,-112.0116,33.4343,337.00,64.00,42.00,44.58,80.00,8.00,0.00,29.98,1014.40,10.00,M,FEW,SCT,BKN,M,11000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,64.00,KPHX 212051Z 08008KT 10SM FEW110 SCT150 BKN250 18/06 A2998 RMK AO2 SLP144 VIRGA DSNT NE T01780056 56020 $,M
PHX,2025-11-21 21:51,-112.0116,33.4343,337.00,65.00,41.00,41.42,60.00,13.00,0.00,29.94,1013.20,10.00,19.00,SCT,BKN,BKN,M,11000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,65.00,KPHX 212151Z 06013G19KT 10SM SCT110 BKN150 BKN250 18/05 A2994 RMK AO2 SLP132 VIRGA T01830050 $,M
PHX,2025-11-21 22:51,-112.0116,33.4343,337.00,65.00,43.00,44.74,90.00,7.00,0.00,29.96,1013.80,10.00,M,FEW,SCT,BKN,BKN,9000.00,11000.00,14000.00,25000.00,M,M,M,M,M,M,M,65.00,KPHX 212251Z 09007KT 10SM FEW090 SCT110 BKN140 BKN250 18/06 A2996 RMK AO2 SLP138 T01830061 $,M
PHX,2025-11-21 23:51,-112.0116,33.4343,337.00,64.00,43.00,46.33,50.00,8.00,0.00,29.96,1013.80,10.00,M,FEW,SCT,BKN,BKN,9000.00,12000.00,14000.00,25000.00,M,M,M,M,M,M,M,64.00,KPHX 212351Z 05008KT 10SM FEW090 SCT120 BKN140 BKN250 18/06 A2996 RMK AO2 SLP138 T01780061 10189 20156 56006 $,M
PHX,2025-11-22 00:51,-112.0116,33.4343,337.00,63.00,43.00,47.98,70.00,6.00,0.00,29.97,1014.00,10.00,M,SCT,BKN,BKN,M,11000.00,14000.00,20000.00,M,M,M,M,M,M,M,M,63.00,KPHX 220051Z 07006KT 10SM SCT110 BKN140 BKN200 17/06 A2997 RMK AO2 SLP140 VIRGA T01720061 $,M
PHX,2025-11-22 01:51,-112.0116,33.4343,337.00,63.00,42.00,46.17,70.00,7.00,0.00,29.97,1014.20,10.00,M,BKN,OVC,M,M,11000.00,14000.00,M,M,M,M,M,M,M,M,M,63.00,KPHX 220151Z 07007KT 10SM BKN110 OVC140 17/06 A2997 RMK AO2 SLP142 VIRGA T01720056 $,M
PHX,2025-11-22 02:51,-112.0116,33.4343,337.00,63.00,42.00,46.17,80.00,7.00,0.00,29.98,1014.40,10.00,M,SCT,BKN,BKN,M,10000.00,12000.00,14000.00,M,M,M,M,M,M,M,M,63.00,KPHX 220251Z 08007KT 10SM SCT100 BKN120 BKN140 17/06 A2998 RMK AO2 SLP144 T01720056 52006 $,M
PHX,2025-11-22 03:51,-112.0116,33.4343,337.00,63.00,42.00,46.17,80.00,7.00,0.00,29.97,1014.20,10.00,M,FEW,SCT,BKN,BKN,10000.00,12000.00,16000.00,20000.00,M,M,M,M,M,M,M,63.00,KPHX 220351Z 08007KT 10SM FEW100 SCT120 BKN160 BKN200 17/06 A2997 RMK AO2 SLP142 T01720056 $,M
PHX,2025-11-22 04:51,-112.0116,33.4343,337.00,64.00,40.00,41.26,320.00,4.00,0.00,29.98,1014.40,10.00,M,SCT,BKN,BKN,M,11000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,64.00,KPHX 220451Z 32004KT 10SM SCT110 BKN150 BKN200 18/04 A2998 RMK AO2 SLP144 T01780044 $,M
PHX,2025-11-22 05:51,-112.0116,33.4343,337.00,61.00,45.00,55.58,240.00,4.00,0.00,29.98,1014.20,10.00,M,SCT,BKN,OVC,M,11000.00,15000.00,18000.00,M,M,M,M,M,M,M,M,61.00,KPHX 220551Z 24004KT 10SM SCT110 BKN150 OVC180 16/07 A2998 RMK AO2 SLP142 T01610072 10178 20161 56001 $,M
PHX,2025-11-22 06:51,-112.0116,33.4343,337.00,60.00,45.00,57.59,240.00,4.00,0.00,29.97,1013.90,10.00,M,FEW,BKN,BKN,M,11000.00,15000.00,18000.00,M,M,M,M,M,M,M,M,60.00,KPHX 220651Z 24004KT 10SM FEW110 BKN150 BKN180 16/07 A2997 RMK AO2 SLP139 T01560072 401890117 $,M
PHX,2025-11-22 07:51,-112.0116,33.4343,337.00,60.00,46.00,59.81,0.00,0.00,0.00,29.95,1013.40,10.00,M,BKN,BKN,M,M,15000.00,18000.00,M,M,M,M,M,M,M,M,M,60.00,KPHX 220751Z 00000KT 10SM BKN150 BKN180 16/08 A2995 RMK AO2 SLP134 T01560078 $,M
PHX,2025-11-22 08:51,-112.0116,33.4343,337.00,60.00,45.00,57.59,80.00,3.00,0.00,29.94,1013.10,10.00,M,FEW,SCT,BKN,M,15000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,60.00,KPHX 220851Z 08003KT 10SM FEW150 SCT180 BKN220 16/07 A2994 RMK AO2 SLP131 T01560072 58010 $,M
PHX,2025-11-22 09:51,-112.0116,33.4343,337.00,57.00,48.00,71.81,220.00,3.00,0.00,29.94,1012.90,10.00,M,FEW,SCT,BKN,M,15000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,57.00,KPHX 220951Z 22003KT 10SM FEW150 SCT180 BKN220 14/09 A2994 RMK AO2 SLP129 T01390089 $,M
PHX,2025-11-22 10:51,-112.0116,33.4343,337.00,56.00,47.00,71.71,0.00,0.00,0.00,29.93,1012.70,10.00,M,FEW,FEW,BKN,M,11000.00,17000.00,22000.00,M,M,M,M,M,M,M,M,56.00,KPHX 221051Z 00000KT 10SM FEW110 FEW170 BKN220 13/08 A2993 RMK AO2 SLP127 T01330083 $,M
PHX,2025-11-22 11:51,-112.0116,33.4343,337.00,57.00,46.00,66.60,100.00,4.00,0.00,29.92,1012.30,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,57.00,KPHX 221151Z 10004KT 10SM SCT200 BKN250 14/08 A2992 RMK AO2 SLP123 T01390078 10161 20128 58007 $,M
PHX,2025-11-22 12:51,-112.0116,33.4343,337.00,59.00,43.00,55.29,M,4.00,0.00,29.92,1012.20,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,59.00,KPHX 221251Z VRB04KT 10SM SCT200 BKN250 15/06 A2992 RMK AO2 SLP122 T01500061 $,M
PHX,2025-11-22 13:51,-112.0116,33.4343,337.00,59.00,43.00,55.29,110.00,7.00,0.00,29.92,1012.40,10.00,M,FEW,SCT,BKN,M,14000.00,18000.00,23000.00,M,M,M,M,M,M,M,M,59.00,KPHX 221351Z 11007KT 10SM FEW140 SCT180 BKN230 15/06 A2992 RMK AO2 SLP124 T01500061 $,M
PHX,2025-11-22 14:51,-112.0116,33.4343,337.00,62.00,44.00,51.64,100.00,5.00,0.00,29.93,1012.70,10.00,M,FEW,SCT,BKN,M,14000.00,18000.00,23000.00,M,M,M,M,M,M,M,M,62.00,KPHX 221451Z 10005KT 10SM FEW140 SCT180 BKN230 17/07 A2993 RMK AO2 SLP127 T01670067 53004 $,M
PHX,2025-11-22 15:51,-112.0116,33.4343,337.00,64.00,44.00,48.14,120.00,6.00,0.00,29.94,1012.90,10.00,M,FEW,SCT,BKN,M,14000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,64.00,KPHX 221551Z 12006KT 10SM FEW140 SCT180 BKN220 18/07 A2994 RMK AO2 SLP129 T01780067 $,M
PHX,2025-11-22 16:51,-112.0116,33.4343,337.00,67.00,44.00,43.37,130.00,3.00,0.00,29.94,1012.90,10.00,M,SCT,BKN,BKN,M,14000.00,19000.00,22000.00,M,M,M,M,M,M,M,M,67.00,KPHX 221651Z 13003KT 10SM SCT140 BKN190 BKN220 19/07 A2994 RMK AO2 SLP129 T01940067 $,M
PHX,2025-11-22 17:51,-112.0116,33.4343,337.00,70.00,43.00,37.66,0.00,0.00,0.00,29.93,1012.40,10.00,M,FEW,SCT,BKN,BKN,8000.00,14000.00,19000.00,22000.00,M,M,M,M,M,M,M,70.00,KPHX 221751Z 00000KT 10SM FEW080 SCT140 BKN190 BKN220 21/06 A2993 RMK AO2 SLP124 T02110061 10211 20139 58001 $,M
PHX,2025-11-22 18:51,-112.0116,33.4343,337.00,70.00,43.00,37.66,90.00,3.00,0.00,29.91,1011.70,10.00,M,FEW,SCT,BKN,BKN,8000.00,14000.00,18000.00,22000.00,M,M,M,M,M,M,M,70.00,KPHX 221851Z 09003KT 10SM FEW080 SCT140 BKN180 BKN220 21/06 A2991 RMK AO2 SLP117 T02110061 $,M
PHX,2025-11-22 19:51,-112.0116,33.4343,337.00,71.00,42.00,35.03,240.00,3.00,0.00,29.88,1010.50,10.00,M,FEW,SCT,BKN,BKN,8000.00,14000.00,17000.00,21000.00,M,M,M,M,M,M,M,71.00,KPHX 221951Z 24003KT 10SM FEW080 SCT140 BKN170 BKN210 22/06 A2988 RMK AO2 SLP105 VIRGA T02170056 $,M
PHX,2025-11-22 20:51,-112.0116,33.4343,337.00,70.00,43.00,37.66,60.00,5.00,0.00,29.85,1009.80,10.00,M,FEW,SCT,BKN,OVC,4700.00,8500.00,10000.00,13000.00,M,M,M,M,M,M,M,70.00,KPHX 222051Z 06005KT 10SM FEW047 SCT085 BKN100 OVC130 21/06 A2985 RMK AO2 SLP098 OCNL LTGCG DSNT E VIRGA ALQDS CB DSNT E SHRA DSNT E AND SE-S T02110061 57026 $,M
PHX,2025-11-22 21:51,-112.0116,33.4343,337.00,71.00,46.00,40.81,180.00,5.00,0.00,29.84,1009.60,10.00,M,FEW,SCT,BKN,OVC,5500.00,8000.00,10000.00,16000.00,M,M,M,M,M,M,M,71.00,KPHX 222151Z 18005KT 10SM FEW055 SCT080 BKN100 OVC160 22/08 A2984 RMK AO2 SLP096 OCNL LTGCG DSNT SE VIRGA W-N CB DSNT SE MOV NW SHRA VC E AND SE-S T02170078 $,M
PHX,2025-11-22 22:17,-112.0116,33.4343,337.00,67.00,50.00,54.38,110.00,12.00,T,29.85,M,10.00,20.00,BKN,BKN,OVC,M,8500.00,11000.00,16000.00,M,VCTS -RA,M,M,M,M,M,M,67.00,KPHX 222217Z 11012G20KT 10SM VCTS -RA BKN085CB BKN110 OVC160 19/10 A2985 RMK AO2 RAB13 FRQ LTGCGIC VC E-SE TS VC E MOV NW P0000 T01940100 $,M
